u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,tunnel,width,access
4479928763,4446335690,0,988795687,False,3,4,奥州街道,trunk,,True,16.35,"LINESTRING (139.9235856 36.5810107, 139.9234482 36.5809135)",,,,
4479928763,4479928764,0,451138660,False,,,,residential,,False,266.847,"LINESTRING (139.9235856 36.5810107, 139.9242484 36.5810183, 139.9265738 36.5810449)",,,,
4479928764,4479928763,0,451138660,False,,,,residential,,True,266.847,"LINESTRING (139.9265738 36.5810449, 139.9242484 36.5810183, 139.9235856 36.5810107)",,,,
4479928765,1702015056,0,451138661,False,,,,residential,,True,69.564,"LINESTRING (139.9245727 36.5789824, 139.9253515 36.5789667)",,,,
4479928766,1995010962,0,188864974,False,,,,unclassified,,False,81.011,"LINESTRING (139.9244283 36.5767872, 139.9235467 36.5766153)",,,,
4479928766,4454785146,0,188864974,False,,,,unclassified,,True,96.372,"LINESTRING (139.9244283 36.5767872, 139.9254771 36.5769916)",,,,
4479928766,4479928767,0,451138664,False,,,,residential,,False,38.524,"LINESTRING (139.9244283 36.5767872, 139.9245425 36.5764531)",,,,
4479928767,4454785169,0,448469641,False,,,,residential,,True,110.914,"LINESTRING (139.9245425 36.5764531, 139.9257373 36.5767257)",,,,
4479928767,4479928766,0,451138664,False,,,,residential,,True,38.524,"LINESTRING (139.9245425 36.5764531, 139.9244283 36.5767872)",,,,
4479928767,4479928769,0,448469641,False,,,,residential,,False,102.183,"LINESTRING (139.9245425 36.5764531, 139.9242953 36.5763967, 139.9242546 36.5763752, 139.9234437 36.5762035)",,,,
4479928769,1995010916,0,155935070,False,,,,unclassified,,False,10.204,"LINESTRING (139.9234437 36.5762035, 139.9234654 36.5761134)",,,,
4479928769,1995010953,0,155935070,False,,,,unclassified,,True,31.288999999999998,"LINESTRING (139.9234437 36.5762035, 139.9234309 36.576236, 139.9233724 36.5764788)",,,,
4479928769,4479928767,0,448469641,False,,,,residential,,True,102.18299999999999,"LINESTRING (139.9234437 36.5762035, 139.9242546 36.5763752, 139.9242953 36.5763967, 139.9245425 36.5764531)",,,,
4479928770,4479928771,0,451138665,False,,,,residential,,False,33.755,"LINESTRING (139.9222501 36.5747521, 139.9221295 36.5750398)",,,,
4479928771,1995010841,0,188865131,False,,,,unclassified,,False,34.821,"LINESTRING (139.9221295 36.5750398, 139.9217591 36.5749419)",,,,
4479928771,4454766199,0,188865131,False,,,,unclassified,,True,31.74,"LINESTRING (139.9221295 36.5750398, 139.9224671 36.5751291)",,,,
4479928771,4479928770,0,451138665,False,,,,residential,,True,33.755,"LINESTRING (139.9221295 36.5750398, 139.9222501 36.5747521)",,,,
4479928772,4479928773,0,451138667,False,,,,residential,,False,31.551,"LINESTRING (139.9221297 36.5732997, 139.9224602 36.5734)",,,,
4479928773,4446333958,0,447535796,False,,,,residential,,True,38.585,"LINESTRING (139.9224602 36.5734, 139.922493 36.573746)",,,,
4479928773,4479928772,0,451138667,False,,,,residential,,True,31.551,"LINESTRING (139.9224602 36.5734, 139.9221297 36.5732997)",,,,
4479928773,4446333960,0,447535796,False,,,,residential,,False,73.063,"LINESTRING (139.9224602 36.5734, 139.9224308 36.5730893, 139.9220328 36.5729582)",,,,
4479928774,4479928776,0,451138668,False,,,,residential,,False,114.896,"LINESTRING (139.9193263 36.5715787, 139.918816 36.5714122, 139.9187156 36.5719976)",,,,
4479928776,1161016821,0,100427586,False,,,,unclassified,,False,50.664,"LINESTRING (139.9187156 36.5719976, 139.919198 36.5722374)",,,,
4479928776,1161016988,0,100427586,False,,,,unclassified,,True,77.118,"LINESTRING (139.9187156 36.5719976, 139.9179813 36.5716326)",,,,
4479928776,4479928774,0,451138668,False,,,,residential,,True,114.896,"LINESTRING (139.9187156 36.5719976, 139.918816 36.5714122, 139.9193263 36.5715787)",,,,
4479928777,4287169893,0,451138670,False,,,,residential,,False,50.95,"LINESTRING (139.9215349 36.5684988, 139.9217703 36.5685472, 139.9218638 36.5682951)",,,,
4479928779,4287169907,0,110360324,False,,,,unclassified,,False,37.941,"LINESTRING (139.9232261 36.5662933, 139.923134 36.5659602)",,,,
4479928779,4479928785,0,110360324,False,,,,unclassified,,True,7.061,"LINESTRING (139.9232261 36.5662933, 139.9232432 36.5663553)",,,,
4479928779,4479928784,0,451138673,False,,,,residential,,False,88.148,"LINESTRING (139.9232261 36.5662933, 139.9233981 36.5662608, 139.9233725 36.5661164, 139.9233911 36.5659626, 139.9233444 36.5657375, 139.9233148 36.5656176)",,,,
4479928784,3698264356,0,365819142,False,,,,residential,,False,5.295,"LINESTRING (139.9233148 36.5656176, 139.9233732 36.5656094)",,,,
4479928784,3698264361,0,365819142,False,,,,residential,,True,24.039,"LINESTRING (139.9233148 36.5656176, 139.9230496 36.5656546)",,,,
4479928784,4479928779,0,451138673,False,,,,residential,,True,88.148,"LINESTRING (139.9233148 36.5656176, 139.9233444 36.5657375, 139.9233911 36.5659626, 139.9233725 36.5661164, 139.9233981 36.5662608, 139.9232261 36.5662933)",,,,
4479928785,4479928779,0,110360324,False,,,,unclassified,,False,7.061,"LINESTRING (139.9232432 36.5663553, 139.9232261 36.5662933)",,,,
4479928785,4479928786,0,451138674,False,,,,residential,,False,44.776,"LINESTRING (139.9232432 36.5663553, 139.9227433 36.5663245)",,,,
4479928785,4287169903,0,110360324,False,,,,unclassified,,True,37.346000000000004,"LINESTRING (139.9232432 36.5663553, 139.9232672 36.5664421, 139.923273 36.566689)",,,,
4479928786,4479928785,0,451138674,False,,,,residential,,True,44.776,"LINESTRING (139.9227433 36.5663245, 139.9232432 36.5663553)",,,,
4479928786,4287169907,0,429565419,False,,,,residential,,False,66.284,"LINESTRING (139.9227433 36.5663245, 139.9227675 36.5660367, 139.9228319 36.5660043, 139.923134 36.5659602)",,,,
4479928786,4287169903,0,429565419,False,,,,residential,,True,85.578,"LINESTRING (139.9227433 36.5663245, 139.9227168 36.5666403, 139.9227165 36.5666442, 139.923273 36.566689)",,,,
4479928787,4479928788,0,451138676,False,,,,residential,,False,69.884,"LINESTRING (139.9258412 36.5636988, 139.9263019 36.5642068)",,,,
4479928788,1161016924,0,444236574,False,,,,tertiary,,False,45.89,"LINESTRING (139.9263019 36.5642068, 139.9263317 36.5646188)",,,,
4479928788,1995010178,0,444236574,False,,,,tertiary,,True,43.361,"LINESTRING (139.9263019 36.5642068, 139.9262737 36.5638175)",,,,
4479928788,4479928787,0,451138676,False,,,,residential,,True,69.884,"LINESTRING (139.9263019 36.5642068, 139.9258412 36.5636988)",,,,
4479928989,4479928990,0,451138677,False,,,,residential,,False,84.907,"LINESTRING (139.9242475 36.5640123, 139.9243785 36.5647686)",,,,
4479928990,5284950739,0,188865251,False,,,,unclassified,,False,41.143,"LINESTRING (139.9243785 36.5647686, 139.924838 36.5647422)",,,,
4479928990,1995010227,0,188865251,False,,,,unclassified,,True,28.5,"LINESTRING (139.9243785 36.5647686, 139.9240602 36.5647869)",,,,
4479928990,4479928989,0,451138677,False,,,,residential,,True,84.907,"LINESTRING (139.9243785 36.5647686, 139.9242475 36.5640123)",,,,
4479928991,4479928993,0,451138679,False,,,,residential,,False,87.288,"LINESTRING (139.9241031 36.5609241, 139.9240954 36.5610577, 139.9232846 36.561058)",,,,
4479928993,4287178813,0,188865240,False,,,,unclassified,,True,14.255,"LINESTRING (139.9232846 36.561058, 139.9232097 36.5609448)",,,,
4479928993,4287178811,0,188865240,False,,,,unclassified,,False,43.085,"LINESTRING (139.9232846 36.561058, 139.923425 36.56127, 139.9235178 36.5613971)",,,,
4479928993,4479928991,0,451138679,False,,,,residential,,True,87.288,"LINESTRING (139.9232846 36.561058, 139.9240954 36.5610577, 139.9241031 36.5609241)",,,,
4479928994,1995010029,0,188865307,False,,,,residential,,True,31.654,"LINESTRING (139.9248531 36.5608179, 139.9248735 36.5605337)",,,,
4479928994,1995010074,0,188865307,False,,,,residential,,False,93.869,"LINESTRING (139.9248531 36.5608179, 139.924842 36.5609716, 139.9254491 36.5614601)",,,,
4479928994,4479928996,0,451138680,False,,,,residential,,False,107.858,"LINESTRING (139.9248531 36.5608179, 139.9254687 36.5608491, 139.9260555 36.5609042)",,,,
4479928996,1995010085,0,100427558,False,,,,tertiary,,False,85.884,"LINESTRING (139.9260555 36.5609042, 139.9261187 36.5616749)",,,,
4479928996,1161016603,0,100427558,False,,,,tertiary,,True,162.97500000000002,"LINESTRING (139.9260555 36.5609042, 139.9259372 36.5594618, 139.9259356 36.5594417)",,,,
4479928996,4479928994,0,451138680,False,,,,residential,,True,107.858,"LINESTRING (139.9260555 36.5609042, 139.9254687 36.5608491, 139.9248531 36.5608179)",,,,
4479928997,4479928998,0,451138682,False,,,,residential,,False,56.595,"LINESTRING (139.9245418 36.5588473, 139.9239185 36.5587557)",,,,
4479928998,4479928997,0,451138682,False,,,,residential,,True,56.595,"LINESTRING (139.9239185 36.5587557, 139.9245418 36.5588473)",,,,
4479928998,4470904946,0,188865192,False,,,,unclassified,,False,16.761,"LINESTRING (139.9239185 36.5587557, 139.923936 36.558674, 139.9239514 36.5586073)",,,,
4479928998,1161017040,0,188865192,False,,,,unclassified,,True,42.224000000000004,"LINESTRING (139.9239185 36.5587557, 139.9238434 36.5591054, 139.9238381 36.5591299)",,,,
4479929001,4480042530,0,100427533,False,,,,unclassified,,False,37.163,"LINESTRING (139.9196153 36.5546732, 139.9198044 36.5543755)",,,,
4479929001,4480042531,0,451159089,False,,,,residential,,True,79.127,"LINESTRING (139.9196153 36.5546732, 139.9188639 36.5542963)",,,,
4479929001,4479929005,0,100427533,False,,,,unclassified,,True,38.001000000000005,"LINESTRING (139.9196153 36.5546732, 139.9194285 36.5549672, 139.9194219 36.5549776)",,,,
4479929001,3812051822,0,451138683,False,,,,residential,,True,149.28300000000002,"LINESTRING (139.9196153 36.5546732, 139.9204052 36.5550803, 139.9203239 36.5552175, 139.9208216 36.5553932)",,,,
4479929002,4479929003,0,451138684,False,,,,residential,,False,64.958,"LINESTRING (139.9198909 36.5555212, 139.9192686 36.5552189)",,,,
4479929003,4479929005,0,100427533,False,,,,unclassified,,False,30.123,"LINESTRING (139.9192686 36.5552189, 139.9194219 36.5549776)",,,,
4479929003,2005924675,0,100427533,False,,,,unclassified,,True,65.377,"LINESTRING (139.9192686 36.5552189, 139.9189359 36.5557426)",,,,
4479929003,4479929002,0,451138684,False,,,,residential,,True,64.958,"LINESTRING (139.9192686 36.5552189, 139.9198909 36.5555212)",,,,
4479929004,4479929005,0,451138686,False,,,,residential,,False,61.165,"LINESTRING (139.9200047 36.5552664, 139.9194219 36.5549776)",,,,
4479929005,4479929003,0,100427533,False,,,,unclassified,,True,30.123,"LINESTRING (139.9194219 36.5549776, 139.9192686 36.5552189)",,,,
4479929005,4479929004,0,451138686,False,,,,residential,,True,61.165,"LINESTRING (139.9194219 36.5549776, 139.9200047 36.5552664)",,,,
4479929005,4479929001,0,100427533,False,,,,unclassified,,False,38.001000000000005,"LINESTRING (139.9194219 36.5549776, 139.9194285 36.5549672, 139.9196153 36.5546732)",,,,
4480042521,4480042525,0,451159086,False,,,,residential,,False,150.61599999999999,"LINESTRING (139.9187365 36.5542579, 139.9181136 36.5542025, 139.9181242 36.5541271, 139.9183082 36.553614, 139.9183443 36.5533745)",,,,
4480042525,2005924554,0,100427531,False,,,,unclassified,,False,9.628,"LINESTRING (139.9183443 36.5533745, 139.9184455 36.5533447)",,,,
4480042525,2005924564,0,100427531,False,,,,unclassified,,True,61.549,"LINESTRING (139.9183443 36.5533745, 139.9176972 36.5535647)",,,,
4480042525,4480042521,0,451159086,False,,,,residential,,True,150.61599999999999,"LINESTRING (139.9183443 36.5533745, 139.9183082 36.553614, 139.9181242 36.5541271, 139.9181136 36.5542025, 139.9187365 36.5542579)",,,,
4480042526,4480042528,0,451159087,False,,,,residential,,False,76.588,"LINESTRING (139.9188108 36.5539366, 139.9188232 36.5535585, 139.918761 36.553252)",,,,
4480042528,2005924554,0,100427531,False,,,,unclassified,,True,30.007,"LINESTRING (139.918761 36.553252, 139.9184455 36.5533447)",,,,
4480042528,1161016288,0,100427531,False,,,,unclassified,,False,196.48000000000002,"LINESTRING (139.918761 36.553252, 139.9198324 36.5529372, 139.9208479 36.5526964)",,,,
4480042528,4480042526,0,451159087,False,,,,residential,,True,76.588,"LINESTRING (139.918761 36.553252, 139.9188232 36.5535585, 139.9188108 36.5539366)",,,,
4480042529,4480042530,0,451159088,False,,,,residential,,False,54.063,"LINESTRING (139.9192939 36.5541143, 139.9198044 36.5543755)",,,,
4480042530,3812051733,0,100427533,False,,,,unclassified,,False,34.245,"LINESTRING (139.9198044 36.5543755, 139.9199787 36.5541012)",,,,
4480042530,4479929001,0,100427533,False,,,,unclassified,,True,37.163,"LINESTRING (139.9198044 36.5543755, 139.9196153 36.5546732)",,,,
4480042530,4480042529,0,451159088,False,,,,residential,,True,54.063,"LINESTRING (139.9198044 36.5543755, 139.9192939 36.5541143)",,,,
4480042531,4479929001,0,451159089,False,,,,residential,,False,79.127,"LINESTRING (139.9188639 36.5542963, 139.9196153 36.5546732)",,,,
4480042532,4480042533,0,451159090,False,,,,residential,,False,78.431,"LINESTRING (139.9192673 36.5536751, 139.920012 36.5540488)",,,,
4480042533,4454666301,0,100427533,False,,,,unclassified,,False,85.364,"LINESTRING (139.920012 36.5540488, 139.9204464 36.553365)",,,,
4480042533,3812051733,0,100427533,False,,,,unclassified,,True,6.542,"LINESTRING (139.920012 36.5540488, 139.9199787 36.5541012)",,,,
4480042533,4480042532,0,451159090,False,,,,residential,,True,78.431,"LINESTRING (139.920012 36.5540488, 139.9192673 36.5536751)",,,,
4480042534,3812051766,0,451159091,False,,,,residential,,False,95.209,"LINESTRING (139.9216983 36.5532658, 139.920808 36.552795)",,,,
4480042535,4480042536,0,451159092,False,,,,residential,,False,83.953,"LINESTRING (139.9219389 36.5530597, 139.9211918 36.5526016)",,,,
4480042536,4480042545,0,100427531,False,,,,unclassified,,False,53.567,"LINESTRING (139.9211918 36.5526016, 139.9217478 36.5524211)",,,,
4480042536,1161016288,0,100427531,False,,,,unclassified,,True,32.477,"LINESTRING (139.9211918 36.5526016, 139.9208479 36.5526964)",,,,
4480042536,4480042535,0,451159092,False,,,,residential,,True,83.953,"LINESTRING (139.9211918 36.5526016, 139.9219389 36.5530597)",,,,
4480042537,4480042538,0,451159093,False,,,,residential,,False,66.771,"LINESTRING (139.9224964 36.5527896, 139.9221 36.5522805)",,,,
4480042538,4480042547,0,100427531,False,,,,unclassified,,True,5.741,"LINESTRING (139.9221 36.5522805, 139.9220437 36.5523054)",,,,
4480042538,4480042537,0,451159093,False,,,,residential,,True,66.771,"LINESTRING (139.9221 36.5522805, 139.9224964 36.5527896)",,,,
4480042538,4480042540,0,100427531,False,,,,unclassified,,False,37.619,"LINESTRING (139.9221 36.5522805, 139.9224036 36.5521459, 139.9224687 36.552117)",,,,
4480042539,4480042540,0,451159094,False,,,,residential,,False,46.462,"LINESTRING (139.922753 36.5524669, 139.9224687 36.552117)",,,,
4480042540,4480042539,0,451159094,False,,,,residential,,True,46.462,"LINESTRING (139.9224687 36.552117, 139.922753 36.5524669)",,,,
4480042540,1161016122,0,100427531,False,,,,unclassified,,False,66.87100000000001,"LINESTRING (139.9224687 36.552117, 139.923077 36.5518474, 139.9231242 36.5518265)",,,,
4480042540,4480042538,0,100427531,False,,,,unclassified,,True,37.619,"LINESTRING (139.9224687 36.552117, 139.9224036 36.5521459, 139.9221 36.5522805)",,,,
4480042541,4480042542,0,451159095,False,,,,residential,,False,54.525,"LINESTRING (139.9217177 36.5518998, 139.9218658 36.5523755)",,,,
4480042542,4480042547,0,100427531,False,,,,unclassified,,False,17.7,"LINESTRING (139.9218658 36.5523755, 139.9220437 36.5523054)",,,,
4480042542,4480042545,0,100427531,False,,,,unclassified,,True,11.696,"LINESTRING (139.9218658 36.5523755, 139.9217478 36.5524211)",,,,
4480042542,4480042541,0,451159095,False,,,,residential,,True,54.525,"LINESTRING (139.9218658 36.5523755, 139.9217177 36.5518998)",,,,
4480042543,4480042545,0,451159096,False,,,,residential,,False,53.049,"LINESTRING (139.9216116 36.5519609, 139.9216434 36.5522025, 139.9217478 36.5524211)",,,,
4480042545,4480042542,0,100427531,False,,,,unclassified,,False,11.696,"LINESTRING (139.9217478 36.5524211, 139.9218658 36.5523755)",,,,
4480042545,4480042536,0,100427531,False,,,,unclassified,,True,53.567,"LINESTRING (139.9217478 36.5524211, 139.9211918 36.5526016)",,,,
4480042545,4480042543,0,451159096,False,,,,residential,,True,53.049,"LINESTRING (139.9217478 36.5524211, 139.9216434 36.5522025, 139.9216116 36.5519609)",,,,
4480042546,4480042547,0,451159098,False,,,,residential,,False,52.503,"LINESTRING (139.9219018 36.5518472, 139.9220437 36.5523054)",,,,
4480042547,4480042538,0,100427531,False,,,,unclassified,,False,5.741,"LINESTRING (139.9220437 36.5523054, 139.9221 36.5522805)",,,,
4480042547,4480042542,0,100427531,False,,,,unclassified,,True,17.7,"LINESTRING (139.9220437 36.5523054, 139.9218658 36.5523755)",,,,
4480042547,4480042546,0,451159098,False,,,,residential,,True,52.503,"LINESTRING (139.9220437 36.5523054, 139.9219018 36.5518472)",,,,
4480042551,4480042552,0,451159102,False,,,,residential,,False,68.839,"LINESTRING (139.9213938 36.5518272, 139.9206292 36.5519047)",,,,
4480042552,1161015687,0,100427533,False,,,,unclassified,,False,87.858,"LINESTRING (139.9206292 36.5519047, 139.9204012 36.5511361)",,,,
4480042552,4480042551,0,451159102,False,,,,residential,,True,68.839,"LINESTRING (139.9206292 36.5519047, 139.9213938 36.5518272)",,,,
4480042552,1161016288,0,100427533,False,,,,unclassified,,True,90.268,"LINESTRING (139.9206292 36.5519047, 139.9206718 36.5520507, 139.920845 36.5526441, 139.9208479 36.5526964)",,,,
4480042555,4480042556,0,451159104,False,,,,unclassified,,False,60.493,"LINESTRING (139.9207532 36.5511075, 139.9207462 36.5505635)",,,,
4480042555,4480042561,0,189984769,True,,,,unclassified,,False,71.279,"LINESTRING (139.9207532 36.5511075, 139.920911 36.5510807, 139.9212569 36.5510218, 139.9213453 36.5510087, 139.9214503 36.5510002, 139.9215377 36.5509947)",,,,
4480042556,4480042555,0,451159104,False,,,,unclassified,,True,60.493,"LINESTRING (139.9207462 36.5505635, 139.9207532 36.5511075)",,,,
4480042556,4480042559,0,451159104,False,,,,unclassified,,False,95.616,"LINESTRING (139.9207462 36.5505635, 139.9207431 36.5505445, 139.9206772 36.5501384, 139.9205569 36.5499124, 139.9204882 36.5497354)",,,,
4480042556,4480042561,0,451159105,False,,,,unclassified,,False,126.766,"LINESTRING (139.9207462 36.5505635, 139.921493 36.550464, 139.9215377 36.5509947)",,,,
4480042559,3740980616,0,374650474,False,4,123,水戸街道,trunk,50,False,100.78999999999999,"LINESTRING (139.9204882 36.5497354, 139.9209458 36.5496119, 139.9209802 36.5496026, 139.9212789 36.549522, 139.921471 36.5494702, 139.9215578 36.5494468)",,,,
